nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x,Relbow_y,Rwrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,class
0.39,0.61,0.39,0.67,0.35,0.61,0.29,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.32,0.74,0,0,0,0,0.35,0.78,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.38,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.32,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0.35,0.78,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.29,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.38,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.38,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.38,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.38,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0.35,0.76,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0.35,0.76,0,0,0,0,0,0,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.29,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.32,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.65,0.33,0.74,0.43,0.72,0,0,0,0,0.32,0.74,0,0,0,0,0.35,0.78,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.38,0.67,0.35,0.61,0.29,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.38,0.67,0.35,0.61,0.29,0.67,0,0,0.43,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.29,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.38,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0.35,0.78,0,0,0,0,0,0,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0.35,0.76,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.29,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.38,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0.35,0.76,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.38,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0.39,0.61,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.29,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.38,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0.35,0.78,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.31,0.76,0,0,0,0,0.35,0.78,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0.46,0.72,0,0,0.32,0.74,0,0,0,0,0.35,0.78,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.38,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.38,0.65,0.35,0.61,0.29,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0.35,0.76,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.76,0,0,0,0,0,0,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.29,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0.35,0.76,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.38,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0.46,0.72,0,0,0.32,0.74,0,0,0,0,0.35,0.78,0,0,0,0,0,0,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0.35,0.78,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.32,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.29,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0.46,0.74,0,0,0.32,0.74,0,0,0,0,0.35,0.76,0,0,0,0,0,0,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.38,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.42,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0.46,0.72,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.38,0.67,0.35,0.61,0.31,0.67,0,0,0.43,0.7,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.29,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.38,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0.46,0.72,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.38,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.29,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.65,0.33,0.74,0.43,0.72,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.29,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.38,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.32,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.63,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.61,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0.35,0.78,0,0,0,0,0,0,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.38,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.63,0.39,0.65,0.35,0.61,0.29,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0.39,0.61,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.29,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.29,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.76,0.43,0.72,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.65,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.7,0,0,0,0,0.32,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.42,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.31,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.61,0,0,0.43,0.63,2
0.39,0.61,0.39,0.67,0.35,0.61,0.29,0.67,0.33,0.74,0.43,0.72,0,0,0,0,0.31,0.76,0,0,0,0,0,0,0,0,0,0,0.39,0.59,0.4,0.61,0,0,0.43,0.63,2
